_id,url,nama_pengguna,title,pertanyaan,teman,total_jawaban,total_tercerdas,terima_kasih,total_tercerdas_matematika,total_tercerdas_ppkn,total_tercerdas_ips,total_tercerdas_biologi,total_tercerdas_fisika,total_tercerdas_sejarah,total_tercerdas_binggris,total_tercerdas_seni,total_tercerdas_kimia,total_tercerdas_geografi,total_tercerdas_ti,total_tercerdas_ekonomi,total_tercerdas_barab,total_tercerdas_daerah,total_tercerdas_penjaskes,total_tercerdas_sosiologi,total_tercerdas_blain,total_tercerdas_wirausaha,total_tercerdas_akuntansi,total_tercerdas_bjepang,total_tercerdas_bmandarin,total_tercerdas_bperancis,total_jawaban_matematika,total_jawaban_ppkn,total_jawaban_ips,total_jawaban_biologi,total_jawaban_fisika,total_jawaban_sejarah,total_jawaban_binggris,total_jawaban_seni,total_jawaban_kimia,total_jawaban_geografi,total_jawaban_ti,total_jawaban_ekonomi,total_jawaban_barab,total_jawaban_bdaerah,total_jawaban_penjaskes,total_jawaban_sosiologi,total_jawaban_blain,total_jawaban_wirausaha,total_jawaban_akuntansi,total_jawaban_bjepang,total_jawaban_bmandarin,total_jawaban_bperancis,total_jawaban_bindonesia,total_tercerdas_bindonesia,total_jawaban_sbmptn,total_tercerdas_sbmptn,poin,tingkat,bergabung
5f679f5d27c9b05b708abeae,https://brainly.co.id/app/profile/11095290,pieeee,"[""Ambisius""]",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,814,Sekolah Menengah Atas,11 April 2019
5f679f5d27c9b05b708abeaf,https://brainly.co.id/app/profile/9284585,anisatunizzati,"[""Intermediate Moderator"",""Sergeant Recruiter"",""Papua Governor"",""Best Active"",""Si Hebat""]",3,53,1292,136,171,106,3,6,3,6,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,824,53,79,90,51,23,15,0,0,0,0,32,35,0,0,0,0,0,0,0,0,0,34,1,,,117162,Sekolah Menengah Atas,1 November 2018
5f679f5d27c9b05b708abeb0,https://brainly.co.id/app/profile/11099697,Novita3673,"[""Ambisius""]",0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,263,Sekolah Menengah Atas,11 April 2019
5f679f5d27c9b05b708abeb1,https://brainly.co.id/app/profile/8480525,nisanurulfadhilah,"[""Apprentice Moderator"",""Best Team"",""Si Hebat""]",2,32,319,47,38,2,4,4,7,2,6,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,22,29,31,31,7,38,6,0,6,0,0,0,81,0,0,0,0,0,0,0,0,0,35,4,,,10285,Sekolah Menengah Atas,2 September 2018
5f679f5d27c9b05b708abeb2,https://brainly.co.id/app/profile/8191690,cookieskurochan,"[""Ambisius""]",0,1,18,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,4,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,326,Sekolah Menengah Atas,3 Agustus 2018
5f679f5d27c9b05b708abeb3,https://brainly.co.id/app/profile/5768149,ardenkusuma,"[""Si Hebat""]",20,4,585,55,16,21,0,1,0,24,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,3,11,0,288,10,36,30,15,0,0,0,0,0,7,0,0,0,0,0,0,0,20,1,,,9121,Sekolah Menengah Atas,25 September 2017
5f679f5d27c9b05b708abeb4,https://brainly.co.id/app/profile/6774939,TiarMurtanto,"[""Jenius""]",0,1,1271,116,38,89,1,0,4,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,987,7,15,38,88,20,26,8,48,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,,16729,Sekolah Menengah Atas,20 Februari 2018
5f679f5d27c9b05b708abeb5,https://brainly.co.id/app/profile/10722590,LukmanMLF,"[""Ambisius""]",5,3,82,8,235,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,7,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,1,,,678,Sekolah Menengah Pertama,3 Maret 2019
5f679f5d27c9b05b708abeb6,https://brainly.co.id/app/profile/9968237,yuniart72,"[""Tutor"",""Brainly Bachelor"",""Private Mentor"",""Jenius""]",4,9,5914,486,642,90,0,2,45,321,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,16,793,4018,7,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,301905,Sekolah Menengah Atas,9 Desember 2018
5f679f5d27c9b05b708abeb7,https://brainly.co.id/app/profile/11324561,agussubrotoputra,"[""Gemar Membantu""]",1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,105,Sekolah Menengah Atas,12 Mei 2019
5f679f5d27c9b05b708abeb8,https://brainly.co.id/app/profile/10789178,violan296,"[""Pakar""]",12,7,163,38,729,0,1,0,3,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,6,4,13,13,4,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104,27,,,2283,Sekolah Menengah Atas,8 Maret 2019
5f679f5d27c9b05b708abeb9,https://brainly.co.id/app/profile/6870000,TanurRizal,"[""Jenius""]",0,19,557,88,19,86,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,34101,Sekolah Menengah Atas,4 Maret 2018
5f679f5d27c9b05b708abeba,https://brainly.co.id/app/profile/10431017,raditya2000,"[""Advanced Tutor"",""Private QualityAssurance"",""Si Hebat""]",4,8,453,46,38,1,14,12,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,147,94,21,0,50,0,0,0,8,0,0,33,0,7,0,0,0,0,0,0,0,52,4,,,96518,Sekolah Menengah Atas,2 Februari 2019
5f679f5d27c9b05b708abebb,https://brainly.co.id/app/profile/6937794,samuellestyawan,"[""Si Hebat""]",9,2,779,76,41,17,0,0,15,33,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,202,3,2,152,372,1,20,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,,,6175,Sekolah Menengah Atas,9 Maret 2018
5f679f5d27c9b05b708abebc,https://brainly.co.id/app/profile/4823270,Dexteright02,"[""Ambisius""]",0,3,10,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1858,Sekolah Menengah Atas,2 April 2017
5f679f5d27c9b05b708abebd,https://brainly.co.id/app/profile/11233745,Roy505,"[""Ambisius""]",3,3,16,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,582,Sekolah Dasar,26 April 2019
5f679f5d27c9b05b708abebe,https://brainly.co.id/app/profile/11712289,almerhisyam2020,"[""Gemar Membantu""]",2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,151,Sekolah Dasar,28 Juli 2019
5f679f5d27c9b05b708abebf,https://brainly.co.id/app/profile/7056621,reni12fadillah,"[""Tutor"",""Best Active"",""Si Hebat""]",42,22,1159,147,111,59,6,5,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,84,95,50,55,39,25,41,0,0,0,0,33,0,0,0,0,0,0,0,0,0,61,5,,,88141,Sekolah Menengah Atas,18 Maret 2018
5f679f5d27c9b05b708abec0,https://brainly.co.id/app/profile/11553782,Daeng96,"[""Jenius""]",0,4,848,129,36,43,0,0,6,4,2,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,500,0,38,53,29,12,0,0,16,0,15,0,67,0,0,0,0,0,0,0,0,0,78,11,,,19475,Sekolah Menengah Atas,9 Juli 2019
5f679f5d27c9b05b708abec1,https://brainly.co.id/app/profile/5632417,auraa02,"[""Ambisius""]",0,1,39,7,143,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,4,0,1,3,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,485,Sekolah Menengah Atas,8 September 2017
5f679f5d27c9b05b708abec2,https://brainly.co.id/app/profile/11073541,ROYstpl,"[""Gemar Membantu""]",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,85,Sekolah Dasar,10 April 2019
5f679f5d27c9b05b708abec3,https://brainly.co.id/app/profile/12048212,FaranAiki,"[""Si Hebat""]",1,6,494,74,12,26,4,4,3,4,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,207,27,22,23,23,0,50,13,0,0,11,0,23,0,0,0,0,0,0,0,0,0,45,7,,,5472,Sekolah Menengah Pertama,18 Agustus 2019
5f679f5d27c9b05b708abec4,https://brainly.co.id/app/profile/11193743,andikamonsa15,"[""Intermediate Moderator"",""Private Mentor"",""Board Of Governor"",""Best Active"",""Jenius""]",0,8,1005,91,66,75,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,15,24,38,14,13,0,19,12,0,0,0,0,0,7,0,0,0,0,0,0,0,12,1,,,292138,Sekolah Menengah Atas,21 April 2019
5f679f5d27c9b05b708abec5,https://brainly.co.id/app/profile/8284500,zidi1022,"[""Gemar Membantu""]",8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,158,Sekolah Menengah Pertama,12 Agustus 2018
5f679f5d27c9b05b708abec6,https://brainly.co.id/app/profile/8583009,nandikanurR,"[""Si Hebat""]",2,43,369,30,23,1,0,25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,19,333,0,1,0,1,4,0,2,0,0,0,0,2,0,0,0,1,1,0,0,,,,,6586,Sekolah Menengah Atas,10 September 2018
5f679f5d27c9b05b708abec7,https://brainly.co.id/app/profile/12689816,indonesiapastimenang,[],15,16,74,14,133,10,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,179,Sekolah Menengah Pertama,22 September 2019
5f679f5d27c9b05b708abec8,https://brainly.co.id/app/profile/9467769,rea1102,"[""Apprentice Moderator"",""Si Hebat""]",5,8,1184,57,39,31,4,5,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,175,78,39,34,52,28,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,67,2,0,0,9475,Sekolah Menengah Atas,12 November 2018
5f679f5d27c9b05b708abec9,https://brainly.co.id/app/profile/12094819,Jennymendrofaa,"[""Ambisius""]",0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,405,Sekolah Menengah Atas,21 Agustus 2019
5f679f5d27c9b05b708abeca,https://brainly.co.id/app/profile/12002753,Aremasingo,"[""Pakar""]",6,7,189,40,426,19,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,6,16,2,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,,,2731,Sekolah Dasar,13 Agustus 2019
5f679f5d27c9b05b708abecb,https://brainly.co.id/app/profile/13095093,rehansaputra112221,"[""Ambisius""]",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,400,Sekolah Menengah Pertama,20 Oktober 2019
5f679f5d27c9b05b708abecc,https://brainly.co.id/app/profile/13491332,srahman726sr,"[""Terpelajar""]",1,3,63,8,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1404,Sekolah Menengah Atas,19 November 2019
5f679f5d27c9b05b708abecd,https://brainly.co.id/app/profile/13298141,nurhasanahtatik,"[""Gemar Membantu""]",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,190,Sekolah Dasar,4 November 2019
5f679f5d27c9b05b708abece,https://brainly.co.id/app/profile/13189064,clarisafirmina,"[""Si Hebat""]",15,83,574,55,12,10,11,5,5,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,137,132,72,17,7,8,0,44,0,0,0,9,0,0,6,0,0,0,0,0,0,0,117,13,,,5894,Sekolah Menengah Pertama,27 Oktober 2019
5f679f5d27c9b05b708abecf,https://brainly.co.id/app/profile/13607519,richanRED,"[""Jenius""]",14,15,1335,164,77,156,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,16,8,3,10,7,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,,0,0,36180,Sekolah Menengah Atas,26 November 2019
5f679f5d27c9b05b708abed0,https://brainly.co.id/app/profile/8908442,yennisarinahspd89,"[""Jenius""]",4,23,2633,260,111,158,0,3,38,9,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,12,21,438,49,34,64,0,56,11,0,0,0,0,0,0,0,0,0,0,0,0,22,2,,,38471,Sekolah Menengah Atas,3 Oktober 2018
5f679f5d27c9b05b708abed1,https://brainly.co.id/app/profile/11211841,vierofernando,"[""Brainly Bachelor"",""Jenius""]",5,183,4377,751,153,446,12,16,19,16,6,21,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3342,131,150,127,121,34,167,0,57,0,0,0,35,0,0,0,0,0,0,0,0,0,97,10,,,40319,Sekolah Menengah Pertama,23 April 2019
5f679f5d27c9b05b708abed2,https://brainly.co.id/app/profile/14188185,intanmasyitasuija,"[""Gemar Membantu""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,105,Sekolah Menengah Atas,24 Januari 2020
5f679f5d27c9b05b708abed3,https://brainly.co.id/app/profile/8502651,Dimaspratama1234,"[""Ambisius""]",1,1,7,2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,751,Sekolah Menengah Atas,4 September 2018
5f679f5d27c9b05b708abed4,https://brainly.co.id/app/profile/11861041,vyediael,"[""Ambisius""]",12,4,39,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,,,,778,Sekolah Menengah Pertama,5 Agustus 2019
5f679f5d27c9b05b708abed5,https://brainly.co.id/app/profile/14496293,agungjoker5,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,65,Sekolah Menengah Atas,18 Februari 2020
5f679f5d27c9b05b708abed6,https://brainly.co.id/app/profile/14157886,tejapakualam,[],67,14,278,27,1,22,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,218,4,13,5,7,5,3,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,1,,,3,Sekolah Menengah Atas,22 Januari 2020
5f679f5d27c9b05b708abed7,https://brainly.co.id/app/profile/14628777,Rhasia,"[""Apprentice Moderator"",""Best Team"",""Jenius""]",22,115,1379,177,101,3,15,79,5,1,6,0,7,0,0,0,0,0,0,10,0,0,2,0,0,0,0,22,172,473,39,17,74,0,36,0,0,0,0,0,0,118,0,0,53,0,0,0,0,298,40,,,58681,Sekolah Menengah Atas,27 Februari 2020
5f679f5d27c9b05b708abed8,https://brainly.co.id/app/profile/14923504,SonicExe,"[""Ambisius""]",3,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,358,Sekolah Dasar,17 Maret 2020
5f679f5d27c9b05b708abed9,https://brainly.co.id/app/profile/13566503,isalmardiana93,"[""Gemar Membantu""]",39,2,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,29,Sekolah Menengah Pertama,23 November 2019
5f679f5d27c9b05b708abeda,https://brainly.co.id/app/profile/15155132,Sha386,"[""Gemar Membantu""]",4,1,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,,,,105,Sekolah Menengah Pertama,24 Maret 2020
5f679f5d27c9b05b708abedb,https://brainly.co.id/app/profile/12634548,PingLei,"[""Ambisius""]",19,4,33,2,56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,4,0,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,,,,712,Sekolah Menengah Atas,19 September 2019
5f679f5d27c9b05b708abedc,https://brainly.co.id/app/profile/14693725,FranestaSiJenius,"[""Jenius""]",19,11,1180,139,32,14,24,0,4,1,5,7,0,0,0,0,0,5,0,0,0,0,19,0,0,0,0,192,374,18,30,13,80,49,0,0,0,0,0,31,0,0,0,0,53,0,0,0,0,248,46,,,19021,Sekolah Menengah Pertama,3 Maret 2020
5f679f5d27c9b05b708abedd,https://brainly.co.id/app/profile/14553057,HomeBrainly,"[""Elementary Moderator"",""Best Active"",""Pakar""]",0,87,210,35,178,16,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,14,8,27,19,9,0,0,0,12,0,0,4,6,0,0,0,0,0,0,0,0,22,2,,,99071,Sekolah Menengah Atas,22 Februari 2020
5f679f5d27c9b05b708abede,https://brainly.co.id/app/profile/25468662,false,[],NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,tidak diisi,tidak diisi
5f679f5d27c9b05b708abedf,https://brainly.co.id/app/profile/5468662,JabbarValendra2,"[""Si Hebat""]",264,38,339,63,703,26,4,3,6,0,3,6,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,219,8,10,24,0,8,7,4,0,0,0,0,13,0,10,0,0,0,0,0,0,0,17,6,,,4828,Sekolah Menengah Atas,20 Agustus 2017
5f679f5d27c9b05b708abee0,https://brainly.co.id/app/profile/16057614,muchamadiqbal54,"[""Ambisius""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,250,Sekolah Menengah Pertama,6 Mei 2020
5f679f5d27c9b05b708abee1,https://brainly.co.id/app/profile/4703178,nisa2421,"[""Apprentice Moderator"",""Pakar""]",2,3,396,49,13,43,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,332,2,9,6,14,6,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,5,,0,0,6234,Sekolah Menengah Atas,11 Maret 2017
5f679f5d27c9b05b708abee2,https://brainly.co.id/app/profile/13934226,ryanactivate88,"[""Ambisius""]",172,80,232,5,295,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0,0,21,25,11,0,12,35,13,0,0,0,11,0,0,0,0,0,0,38,2,,,1415,Sekolah Menengah Atas,25 Desember 2019
5f679f5d27c9b05b708abee3,https://brainly.co.id/app/profile/16877437,ravinsyaofficial,"[""Pemula""]",2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,28,Sekolah Dasar,14 Juli 2020
5f679f5d27c9b05b708abee4,https://brainly.co.id/app/profile/15831055,itzshadowmochi,"[""Gemar Membantu""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,230,Sekolah Dasar,21 April 2020
5f679f5d27c9b05b708abee5,https://brainly.co.id/app/profile/15405663,82maryanah1905,"[""Pakar""]",2,1,114,13,12,0,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,41,8,8,5,0,0,1,0,0,0,5,0,8,0,0,0,0,0,0,0,25,4,,,1520,Sekolah Menengah Atas,3 April 2020
5f679f5d27c9b05b708abee6,https://brainly.co.id/app/profile/15622371,hurunfacil,"[""Apprentice Moderator"",""BrainlyElite"",""Jenius""]",114,58,1259,186,19,64,0,0,5,13,0,16,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,504,0,0,12,68,0,191,0,2,0,0,0,473,0,0,0,0,0,0,2,0,0,7,4,,,27077,Sekolah Menengah Atas,11 April 2020
5f679f5d27c9b05b708abee7,https://brainly.co.id/app/profile/11716930,nayiranisrina,"[""Ambisius""]",4,1,6,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,717,Sekolah Menengah Pertama,28 Juli 2019
5f679f5d27c9b05b708abee8,https://brainly.co.id/app/profile/443653,fiandinasafira,"[""Terpelajar""]",5,38,106,13,33,0,2,3,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,35,10,2,9,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,1614,Sekolah Menengah Atas,11 September 2014
5f679f5d27c9b05b708abee9,https://brainly.co.id/app/profile/14234949,puturoby1487,"[""Jenius""]",0,24,1292,177,46,128,8,7,3,3,2,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1041,37,20,22,10,6,7,22,0,0,0,0,0,0,46,0,0,0,0,0,0,0,46,10,,,26807,Sekolah Menengah Pertama,29 Januari 2020
5f679f5d27c9b05b708abeea,https://brainly.co.id/app/profile/16853255,erfavirdaira,"[""Si Hebat""]",0,8,472,79,12,46,0,0,11,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,306,0,0,49,79,0,1,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,11,3,,,9457,Sekolah Menengah Pertama,10 Juli 2020
5f679f5d27c9b05b708abeeb,https://brainly.co.id/app/profile/17011821,Ferdivan123,"[""Gemar Membantu""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,110,Sekolah Menengah Pertama,22 Juli 2020
5f679f5d27c9b05b708abeec,https://brainly.co.id/app/profile/15240491,alifaqilazamzami,"[""Ambisius""]",0,3,19,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,,,,610,Sekolah Menengah Pertama,27 Maret 2020
5f679f5d27c9b05b708abeed,https://brainly.co.id/app/profile/16871077,divaanggun28,"[""Pemula""]",9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,32,Sekolah Dasar,14 Juli 2020
5f679f5d27c9b05b708abeee,https://brainly.co.id/app/profile/16995374,Annyszq,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,55,Sekolah Menengah Pertama,21 Juli 2020
5f679f5d27c9b05b708abeef,https://brainly.co.id/app/profile/15373670,adicorona93,"[""Gemar Membantu""]",0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,200,Sekolah Menengah Pertama,2 April 2020
5f679f5d27c9b05b708abef0,https://brainly.co.id/app/profile/14795672,widian56484,"[""Pakar""]",154,49,280,22,896,2,0,3,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,20,16,93,25,0,0,15,0,0,0,5,9,0,12,0,0,0,0,0,0,0,25,3,,,1927,Sekolah Menengah Atas,10 Maret 2020
5f679f5d27c9b05b708abef1,https://brainly.co.id/app/profile/16990024,RAYSAHAFIZD,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75,Sekolah Menengah Pertama,21 Juli 2020
5f679f5d27c9b05b708abef2,https://brainly.co.id/app/profile/15803271,EllaWithHabib,"[""Gemar Membantu""]",11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,106,Sekolah Menengah Atas,19 April 2020
5f679f5d27c9b05b708abef3,https://brainly.co.id/app/profile/17224617,wayangokil97,"[""Pemula""]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75,Sekolah Dasar,28 Juli 2020
5f679f5d27c9b05b708abef4,https://brainly.co.id/app/profile/16657060,pd96446989,"[""Ambisius""]",1,1,15,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,,,,261,Sekolah Dasar,11 Juni 2020
5f679f5d27c9b05b708abef5,https://brainly.co.id/app/profile/3496612,Rey3321,"[""Gemar Membantu""]",0,1,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,135,Sekolah Menengah Atas,23 Agustus 2016
